,pos_no,emo_neg,vocalarousal,vocalvalence,neg_p,vocalnegative,comsumer_positive,seller_positive
2889,346.0,176.0,0.41,0.17,0.97,0.0,346.0,0.97
2890,155.0,15.0,0.65,0.58,0.88,0.0,155.0,0.88
2891,346.0,176.0,0.41,0.17,0.97,0.0,346.0,0.97
2892,95.0,29.0,0.25,0.05,0.11,0.0,95.0,0.11
2893,219.0,144.0,0.37,-0.4,0.09,0.01,219.0,0.09
2894,155.0,15.0,0.65,0.58,0.88,0.0,155.0,0.88
2895,219.0,144.0,0.37,-0.4,0.09,0.01,219.0,0.09
2896,232.0,91.0,0.46,0.25,0.01,0.01,232.0,0.01
2897,196.0,64.6667,0.5566667,0.41333329999999996,0.45333329999999994,0.0166667,196.0,0.4533333
2898,232.0,91.0,0.46,0.25,0.01,0.01,232.0,0.01
2899,196.0,64.6667,0.5566667,0.41333329999999996,0.45333329999999994,0.0166667,196.0,0.4533333
2900,232.0,91.0,0.46,0.25,0.01,0.01,232.0,0.01
2901,232.0,91.0,0.46,0.25,0.01,0.01,232.0,0.01
2902,267.0,50.0,0.32,0.44,0.01,0.0,267.0,0.01
2903,267.0,50.0,0.32,0.44,0.01,0.0,267.0,0.01
2904,183.0,165.0,0.78,0.6,0.31,0.01,183.0,0.31
2905,130.0,22.0,0.66,0.82,0.94,0.0,130.0,0.94
2906,130.0,22.0,0.66,0.82,0.94,0.0,130.0,0.94
2907,267.0,50.0,0.32,0.44,0.01,0.0,267.0,0.01
2908,267.0,50.0,0.32,0.44,0.01,0.0,267.0,0.01
2909,267.0,50.0,0.32,0.44,0.01,0.0,267.0,0.01
2910,183.0,165.0,0.78,0.6,0.31,0.01,183.0,0.31
2911,183.0,165.0,0.78,0.6,0.31,0.01,183.0,0.31
2912,174.0,30.0,0.82,0.43,0.21,0.01,174.0,0.21
2913,174.0,30.0,0.82,0.43,0.21,0.01,174.0,0.21
2914,174.0,30.0,0.82,0.43,0.21,0.01,174.0,0.21
2915,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2916,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2917,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2918,131.0,67.0,0.69,0.51,0.19,0.41,131.0,0.19
2919,131.0,67.0,0.69,0.51,0.19,0.41,131.0,0.19
2920,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2921,154.0,48.0,0.71,0.01,0.95,0.0,154.0,0.95
2922,131.0,67.0,0.69,0.51,0.19,0.41,131.0,0.19
2923,131.0,67.0,0.69,0.51,0.19,0.41,131.0,0.19
2924,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2925,131.0,67.0,0.69,0.51,0.19,0.41,131.0,0.19
2926,131.0,67.0,0.69,0.51,0.19,0.41,131.0,0.19
2927,131.0,67.0,0.69,0.51,0.19,0.41,131.0,0.19
2928,131.0,67.0,0.69,0.51,0.19,0.41,131.0,0.19
2929,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2930,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2931,154.0,48.0,0.71,0.01,0.95,0.0,154.0,0.95
2932,154.0,48.0,0.71,0.01,0.95,0.0,154.0,0.95
2933,154.0,48.0,0.71,0.01,0.95,0.0,154.0,0.95
2934,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2935,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2936,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2937,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2938,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2939,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2940,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2941,143.0,96.0,0.33,0.47,0.92,0.0,143.0,0.92
2942,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2943,143.0,96.0,0.33,0.47,0.92,0.0,143.0,0.92
2944,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2945,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2946,143.0,96.0,0.33,0.47,0.92,0.0,143.0,0.92
2947,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2948,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2949,207.0,52.0,-0.08,-0.19,0.01,0.01,207.0,0.01
2950,143.0,96.0,0.33,0.47,0.92,0.0,143.0,0.92
2951,222.0,97.0,0.14,0.17,0.01,0.04,222.0,0.01
2952,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2953,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2954,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2955,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2956,250.0,67.0,0.43,0.37,0.57,0.01,250.0,0.57
2957,222.0,97.0,0.14,0.17,0.01,0.04,222.0,0.01
2958,250.0,67.0,0.43,0.37,0.57,0.01,250.0,0.57
2959,181.0,72.5,0.185,0.33,0.055,0.02,181.0,0.055
2960,181.0,72.5,0.185,0.33,0.055,0.02,181.0,0.055
2961,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2962,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2963,164.0,38.0,0.6,0.24,0.98,0.0,164.0,0.98
2964,164.0,38.0,0.6,0.24,0.98,0.0,164.0,0.98
2965,164.0,38.0,0.6,0.24,0.98,0.0,164.0,0.98
2966,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2967,233.0,83.0,0.415,0.4,0.78,0.005,233.0,0.78
2968,164.0,38.0,0.6,0.24,0.98,0.0,164.0,0.98
2969,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2970,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2971,164.0,38.0,0.6,0.24,0.98,0.0,164.0,0.98
2972,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2973,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2974,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2975,164.0,38.0,0.6,0.24,0.98,0.0,164.0,0.98
2976,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2977,164.0,38.0,0.6,0.24,0.98,0.0,164.0,0.98
2978,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2979,164.0,38.0,0.6,0.24,0.98,0.0,164.0,0.98
2980,164.0,38.0,0.6,0.24,0.98,0.0,164.0,0.98
2981,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2982,164.0,38.0,0.6,0.24,0.98,0.0,164.0,0.98
2983,220.0,73.0,0.31,0.43,0.15,0.01,220.0,0.15
2984,250.0,67.0,0.43,0.37,0.57,0.01,250.0,0.57
2985,250.0,67.0,0.43,0.37,0.57,0.01,250.0,0.57
2986,220.0,73.0,0.31,0.43,0.15,0.01,220.0,0.15
2987,312.0,148.0,0.55,0.22,0.99,0.0,312.0,0.99
2988,220.0,73.0,0.31,0.43,0.15,0.01,220.0,0.15
2989,157.0,83.0,0.57,0.23,0.99,0.0,157.0,0.99
2990,157.0,83.0,0.57,0.23,0.99,0.0,157.0,0.99
2991,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
2992,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
2993,207.0,84.5,0.77,0.475,0.505,0.0,207.0,0.505
2994,119.0,67.0,0.7,0.56,0.22,0.0,119.0,0.22
2995,207.0,84.5,0.77,0.475,0.505,0.0,207.0,0.505
2996,119.0,67.0,0.7,0.56,0.22,0.0,119.0,0.22
2997,207.0,84.5,0.77,0.475,0.505,0.0,207.0,0.505
2998,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
2999,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3000,119.0,67.0,0.7,0.56,0.22,0.0,119.0,0.22
3001,119.0,67.0,0.7,0.56,0.22,0.0,119.0,0.22
3002,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3003,82.0,70.0,0.78,0.8,0.03,0.0,82.0,0.03
3004,82.0,70.0,0.78,0.8,0.03,0.0,82.0,0.03
3005,82.0,70.0,0.78,0.8,0.03,0.0,82.0,0.03
3006,119.0,67.0,0.7,0.56,0.22,0.0,119.0,0.22
3007,157.0,83.0,0.57,0.23,0.99,0.0,157.0,0.99
3008,157.0,83.0,0.57,0.23,0.99,0.0,157.0,0.99
3009,157.0,83.0,0.57,0.23,0.99,0.0,157.0,0.99
3010,119.0,67.0,0.7,0.56,0.22,0.0,119.0,0.22
3011,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3012,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3013,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3014,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3015,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3016,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3017,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3018,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3019,157.0,83.0,0.57,0.23,0.99,0.0,157.0,0.99
3020,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3021,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3022,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3023,207.0,84.5,0.77,0.475,0.505,0.0,207.0,0.505
3024,207.0,84.5,0.77,0.475,0.505,0.0,207.0,0.505
3025,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3026,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3027,119.0,67.0,0.7,0.56,0.22,0.0,119.0,0.22
3028,157.0,83.0,0.57,0.23,0.99,0.0,157.0,0.99
3029,82.0,70.0,0.78,0.8,0.03,0.0,82.0,0.03
3030,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3031,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3032,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3033,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3034,82.0,70.0,0.78,0.8,0.03,0.0,82.0,0.03
3035,207.0,84.5,0.77,0.475,0.505,0.0,207.0,0.505
3036,508.0,138.0,-0.12,-0.39,0.02,0.22,508.0,0.02
3037,62.0,25.0,1.0,0.57,0.97,0.0,62.0,0.97
3038,193.0,92.0,0.71,0.62,0.97,0.01,193.0,0.97
3039,193.0,92.0,0.71,0.62,0.97,0.01,193.0,0.97
3040,193.0,92.0,0.71,0.62,0.97,0.01,193.0,0.97
3041,193.0,92.0,0.71,0.62,0.97,0.01,193.0,0.97
3042,193.0,92.0,0.71,0.62,0.97,0.01,193.0,0.97
3043,193.0,92.0,0.71,0.62,0.97,0.01,193.0,0.97
3044,138.0,35.5,0.875,0.545,0.525,0.03,138.0,0.525
3045,62.0,25.0,1.0,0.57,0.97,0.0,62.0,0.97
3046,62.0,25.0,1.0,0.57,0.97,0.0,62.0,0.97
3047,288.0,98.0,0.69,0.25,0.0966667,0.01,288.0,0.0966667
3048,288.5,104.0,0.75,0.285,0.04,0.01,288.5,0.04
3049,288.5,104.0,0.75,0.285,0.04,0.01,288.5,0.04
3050,288.0,98.0,0.69,0.25,0.0966667,0.01,288.0,0.0966667
3051,302.0,103.0,0.71,0.22,0.04,0.02,302.0,0.04
3052,302.0,103.0,0.71,0.22,0.04,0.02,302.0,0.04
3053,302.0,103.0,0.71,0.22,0.04,0.02,302.0,0.04
3054,288.0,98.0,0.69,0.25,0.0966667,0.01,288.0,0.0966667
3055,288.5,104.0,0.75,0.285,0.04,0.01,288.5,0.04
3056,302.0,103.0,0.71,0.22,0.04,0.02,302.0,0.04
3057,201.0,61.0,0.42,0.53,0.87,0.08,201.0,0.87
3058,160.0,102.5,0.685,0.555,0.215,0.005,160.0,0.215
3059,167.0,73.0,0.48,0.3,0.98,0.01,167.0,0.98
3060,201.0,61.0,0.42,0.53,0.87,0.08,201.0,0.87
3061,167.0,73.0,0.48,0.3,0.98,0.01,167.0,0.98
3062,167.0,73.0,0.48,0.3,0.98,0.01,167.0,0.98
3063,167.0,73.0,0.48,0.3,0.98,0.01,167.0,0.98
3064,167.0,73.0,0.48,0.3,0.98,0.01,167.0,0.98
3065,167.0,73.0,0.48,0.3,0.98,0.01,167.0,0.98
3066,167.0,73.0,0.48,0.3,0.98,0.01,167.0,0.98
3067,167.0,73.0,0.48,0.3,0.98,0.01,167.0,0.98
3068,167.0,73.0,0.48,0.3,0.98,0.01,167.0,0.98
3069,151.0,107.0,0.83,0.56,0.4,0.0,151.0,0.4
3070,158.0,67.0,0.1,-0.13,0.02,0.01,158.0,0.02
3071,158.0,67.0,0.1,-0.13,0.02,0.01,158.0,0.02
3072,193.0,74.0,0.76,1.18,0.01,0.0,193.0,0.01
3073,158.0,67.0,0.1,-0.13,0.02,0.01,158.0,0.02
3074,193.0,74.0,0.76,1.18,0.01,0.0,193.0,0.01
3075,193.0,74.0,0.76,1.18,0.01,0.0,193.0,0.01
3076,158.0,67.0,0.1,-0.13,0.02,0.01,158.0,0.02
3077,158.0,67.0,0.1,-0.13,0.02,0.01,158.0,0.02
3078,97.0,36.0,0.46,0.51,0.24,0.0,97.0,0.24
3079,97.0,36.0,0.46,0.51,0.24,0.0,97.0,0.24
3080,158.0,67.0,0.1,-0.13,0.02,0.01,158.0,0.02
3081,97.0,36.0,0.46,0.51,0.24,0.0,97.0,0.24
3082,193.0,74.0,0.76,1.18,0.01,0.0,193.0,0.01
3083,78.0,43.0,0.89,-0.49,0.03,0.02,78.0,0.03
3084,78.0,43.0,0.89,-0.49,0.03,0.02,78.0,0.03
3085,150.0,39.0,0.15,0.26,0.87,0.01,150.0,0.87
3086,150.0,39.0,0.15,0.26,0.87,0.01,150.0,0.87
3087,150.0,39.0,0.15,0.26,0.87,0.01,150.0,0.87
3088,150.0,39.0,0.15,0.26,0.87,0.01,150.0,0.87
3089,150.0,39.0,0.15,0.26,0.87,0.01,150.0,0.87
3090,150.0,39.0,0.15,0.26,0.87,0.01,150.0,0.87
3091,150.0,39.0,0.15,0.26,0.87,0.01,150.0,0.87
3092,150.0,39.0,0.15,0.26,0.87,0.01,150.0,0.87
3093,320.0,189.0,0.44,0.29,0.05,0.03,320.0,0.05
3094,320.0,189.0,0.44,0.29,0.05,0.03,320.0,0.05
3095,320.0,189.0,0.44,0.29,0.05,0.03,320.0,0.05
3096,320.0,189.0,0.44,0.29,0.05,0.03,320.0,0.05
3097,320.0,189.0,0.44,0.29,0.05,0.03,320.0,0.05
3098,150.0,39.0,0.15,0.26,0.87,0.01,150.0,0.87
3099,150.0,39.0,0.15,0.26,0.87,0.01,150.0,0.87
3100,150.0,39.0,0.15,0.26,0.87,0.01,150.0,0.87
3101,150.0,39.0,0.15,0.26,0.87,0.01,150.0,0.87
3102,320.0,189.0,0.44,0.29,0.05,0.03,320.0,0.05
3103,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3104,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3105,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3106,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3107,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3108,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3109,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3110,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3111,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3112,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3113,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3114,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3115,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3116,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3117,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3118,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3119,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3120,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3121,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3122,138.0,217.0,0.48,0.45,0.28,0.0,138.0,0.28
3123,138.0,217.0,0.48,0.45,0.28,0.0,138.0,0.28
3124,138.0,217.0,0.48,0.45,0.28,0.0,138.0,0.28
3125,138.0,217.0,0.48,0.45,0.28,0.0,138.0,0.28
3126,138.0,217.0,0.48,0.45,0.28,0.0,138.0,0.28
3127,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3128,138.0,217.0,0.48,0.45,0.28,0.0,138.0,0.28
3129,138.0,217.0,0.48,0.45,0.28,0.0,138.0,0.28
3130,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3131,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3132,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3133,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3134,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3135,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3136,138.0,217.0,0.48,0.45,0.28,0.0,138.0,0.28
3137,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3138,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3139,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3140,155.0,49.0,0.29,0.39,0.02,0.01,155.0,0.02
3141,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3142,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3143,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3144,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3145,155.0,49.0,0.29,0.39,0.02,0.01,155.0,0.02
3146,489.0,150.0,0.05,-0.17,0.0,0.99,489.0,0.0
3147,138.0,217.0,0.48,0.45,0.28,0.0,138.0,0.28
3148,138.0,217.0,0.48,0.45,0.28,0.0,138.0,0.28
3149,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3150,155.0,49.0,0.29,0.39,0.02,0.01,155.0,0.02
3151,155.0,49.0,0.29,0.39,0.02,0.01,155.0,0.02
3152,155.0,49.0,0.29,0.39,0.02,0.01,155.0,0.02
3153,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3154,71.0,10.0,0.39,0.22,0.16,0.0,71.0,0.16
3155,138.0,217.0,0.48,0.45,0.28,0.0,138.0,0.28
3156,283.66700000000003,138.667,0.19,0.2633333,0.10666669999999999,0.0233333,283.667,0.1066667
3157,265.0,97.0,0.24,0.31,0.15,0.02,265.0,0.15
3158,283.66700000000003,138.667,0.19,0.2633333,0.10666669999999999,0.0233333,283.667,0.1066667
3159,102.0,31.0,0.14,0.01,0.04,0.0,102.0,0.04
3160,102.0,31.0,0.14,0.01,0.04,0.0,102.0,0.04
3161,102.0,31.0,0.14,0.01,0.04,0.0,102.0,0.04
3162,123.0,76.0,0.38,0.43,0.01,0.0,123.0,0.01
3163,218.0,116.0,0.33,0.4,0.95,0.01,218.0,0.95
3164,123.0,76.0,0.38,0.43,0.01,0.0,123.0,0.01
3165,123.0,76.0,0.38,0.43,0.01,0.0,123.0,0.01
3166,123.0,76.0,0.38,0.43,0.01,0.0,123.0,0.01
3167,485.0,264.0,0.73,0.51,0.35,0.1,485.0,0.35
3168,102.0,31.0,0.14,0.01,0.04,0.0,102.0,0.04
3169,218.0,116.0,0.33,0.4,0.95,0.01,218.0,0.95
3170,485.0,264.0,0.73,0.51,0.35,0.1,485.0,0.35
3171,123.0,76.0,0.38,0.43,0.01,0.0,123.0,0.01
3172,485.0,264.0,0.73,0.51,0.35,0.1,485.0,0.35
3173,485.0,264.0,0.73,0.51,0.35,0.1,485.0,0.35
3174,485.0,264.0,0.73,0.51,0.35,0.1,485.0,0.35
3175,218.0,116.0,0.33,0.4,0.95,0.01,218.0,0.95
3176,102.0,31.0,0.14,0.01,0.04,0.0,102.0,0.04
3177,218.0,116.0,0.33,0.4,0.95,0.01,218.0,0.95
3178,215.0,52.0,0.18,0.17,0.98,0.01,215.0,0.98
3179,215.0,52.0,0.18,0.17,0.98,0.01,215.0,0.98
3180,485.0,264.0,0.73,0.51,0.35,0.1,485.0,0.35
3181,215.0,52.0,0.18,0.17,0.98,0.01,215.0,0.98
3182,147.0,67.0,0.42,0.29,0.96,0.0,147.0,0.96
3183,147.0,67.0,0.42,0.29,0.96,0.0,147.0,0.96
3184,232.0,60.5,0.72,0.825,0.55,0.01,232.0,0.55
3185,512.0,321.0,0.48,0.3,0.05,0.0,512.0,0.05
3186,232.0,60.5,0.72,0.825,0.55,0.01,232.0,0.55
3187,232.0,60.5,0.72,0.825,0.55,0.01,232.0,0.55
3188,512.0,321.0,0.48,0.3,0.05,0.0,512.0,0.05
3189,512.0,321.0,0.48,0.3,0.05,0.0,512.0,0.05
3190,512.0,321.0,0.48,0.3,0.05,0.0,512.0,0.05
3191,512.0,321.0,0.48,0.3,0.05,0.0,512.0,0.05
3192,512.0,321.0,0.48,0.3,0.05,0.0,512.0,0.05
3193,234.0,142.0,0.18,0.03,0.0,0.96,234.0,0.0
3194,234.0,142.0,0.18,0.03,0.0,0.96,234.0,0.0
3195,234.0,142.0,0.18,0.03,0.0,0.96,234.0,0.0
3196,234.0,142.0,0.18,0.03,0.0,0.96,234.0,0.0
3197,202.0,89.0,0.67,0.16,0.03,0.0,202.0,0.03
3198,202.0,89.0,0.67,0.16,0.03,0.0,202.0,0.03
3199,202.0,89.0,0.67,0.16,0.03,0.0,202.0,0.03
3200,234.0,142.0,0.18,0.03,0.0,0.96,234.0,0.0
3201,202.0,89.0,0.67,0.16,0.03,0.0,202.0,0.03
3202,234.0,142.0,0.18,0.03,0.0,0.96,234.0,0.0
3203,202.0,89.0,0.67,0.16,0.03,0.0,202.0,0.03
3204,234.0,142.0,0.18,0.03,0.0,0.96,234.0,0.0
3205,234.0,142.0,0.18,0.03,0.0,0.96,234.0,0.0
3206,234.0,142.0,0.18,0.03,0.0,0.96,234.0,0.0
3207,234.0,142.0,0.18,0.03,0.0,0.96,234.0,0.0
3208,234.0,142.0,0.18,0.03,0.0,0.96,234.0,0.0
3209,362.0,75.0,-0.095,0.05,0.16,0.005,362.0,0.16
3210,167.0,126.0,0.54,0.43,0.06,0.0,167.0,0.06
3211,167.0,126.0,0.54,0.43,0.06,0.0,167.0,0.06
3212,289.0,70.0,-0.11,-0.03,0.3,0.0,289.0,0.3
3213,167.0,126.0,0.54,0.43,0.06,0.0,167.0,0.06
3214,167.0,126.0,0.54,0.43,0.06,0.0,167.0,0.06
3215,289.0,70.0,-0.11,-0.03,0.3,0.0,289.0,0.3
3216,167.0,126.0,0.54,0.43,0.06,0.0,167.0,0.06
3217,339.667,83.3333,-0.16,-0.1766667,0.11,0.0066667,339.667,0.11
3218,289.0,70.0,-0.11,-0.03,0.3,0.0,289.0,0.3
3219,161.0,39.0,0.65,0.47,0.01,0.01,161.0,0.01
3220,161.0,39.0,0.65,0.47,0.01,0.01,161.0,0.01
3221,161.0,39.0,0.65,0.47,0.01,0.01,161.0,0.01
3222,191.5,93.5,0.585,0.39,0.49,0.485,191.5,0.49
3223,289.0,70.0,-0.11,-0.03,0.3,0.0,289.0,0.3
3224,161.0,39.0,0.65,0.47,0.01,0.01,161.0,0.01
3225,339.667,83.3333,-0.16,-0.1766667,0.11,0.0066667,339.667,0.11
3226,339.667,83.3333,-0.16,-0.1766667,0.11,0.0066667,339.667,0.11
3227,151.0,56.0,0.7,0.52,0.98,0.0,151.0,0.98
3228,161.0,39.0,0.65,0.47,0.01,0.01,161.0,0.01
3229,339.667,83.3333,-0.16,-0.1766667,0.11,0.0066667,339.667,0.11
3230,339.667,83.3333,-0.16,-0.1766667,0.11,0.0066667,339.667,0.11
3231,161.0,39.0,0.65,0.47,0.01,0.01,161.0,0.01
3232,161.0,39.0,0.65,0.47,0.01,0.01,161.0,0.01
3233,167.0,126.0,0.54,0.43,0.06,0.0,167.0,0.06
3234,161.0,39.0,0.65,0.47,0.01,0.01,161.0,0.01
3235,167.0,126.0,0.54,0.43,0.06,0.0,167.0,0.06
3236,191.5,93.5,0.585,0.39,0.49,0.485,191.5,0.49
3237,165.0,59.0,0.0,-0.14,0.01,0.02,165.0,0.01
3238,213.0,29.0,0.22,-0.01,0.57,0.03,213.0,0.57
3239,213.0,29.0,0.22,-0.01,0.57,0.03,213.0,0.57
3240,148.5,183.5,0.215,0.295,0.015,0.01,148.5,0.015
3241,165.0,59.0,0.0,-0.14,0.01,0.02,165.0,0.01
3242,152.0,180.0,0.21,0.23,0.01,0.01,152.0,0.01
3243,148.5,183.5,0.215,0.295,0.015,0.01,148.5,0.015
3244,148.5,183.5,0.215,0.295,0.015,0.01,148.5,0.015
3245,213.0,29.0,0.22,-0.01,0.57,0.03,213.0,0.57
3246,213.0,29.0,0.22,-0.01,0.57,0.03,213.0,0.57
3247,213.0,29.0,0.22,-0.01,0.57,0.03,213.0,0.57
3248,213.0,29.0,0.22,-0.01,0.57,0.03,213.0,0.57
3249,165.0,59.0,0.0,-0.14,0.01,0.02,165.0,0.01
3250,165.0,59.0,0.0,-0.14,0.01,0.02,165.0,0.01
3251,165.0,59.0,0.0,-0.14,0.01,0.02,165.0,0.01
3252,165.0,59.0,0.0,-0.14,0.01,0.02,165.0,0.01
3253,165.0,59.0,0.0,-0.14,0.01,0.02,165.0,0.01
3254,165.0,59.0,0.0,-0.14,0.01,0.02,165.0,0.01
3255,165.0,59.0,0.0,-0.14,0.01,0.02,165.0,0.01
3256,152.0,180.0,0.21,0.23,0.01,0.01,152.0,0.01
3257,165.0,59.0,0.0,-0.14,0.01,0.02,165.0,0.01
3258,165.0,59.0,0.0,-0.14,0.01,0.02,165.0,0.01
3259,165.0,59.0,0.0,-0.14,0.01,0.02,165.0,0.01
3260,165.0,59.0,0.0,-0.14,0.01,0.02,165.0,0.01
3261,145.0,187.0,0.22,0.36,0.02,0.01,145.0,0.02
3262,145.0,187.0,0.22,0.36,0.02,0.01,145.0,0.02
3263,45.0,9.0,-0.06,-0.08,0.06,0.01,45.0,0.06
3264,45.0,9.0,-0.06,-0.08,0.06,0.01,45.0,0.06
3265,148.5,183.5,0.215,0.295,0.015,0.01,148.5,0.015
3266,148.5,183.5,0.215,0.295,0.015,0.01,148.5,0.015
3267,45.0,9.0,-0.06,-0.08,0.06,0.01,45.0,0.06
3268,498.5,178.5,0.08,0.08,0.265,0.035,498.5,0.265
3269,88.0,66.0,0.81,0.48,0.14,0.0,88.0,0.14
3270,498.5,178.5,0.08,0.08,0.265,0.035,498.5,0.265
3271,796.0,281.0,0.06,0.17,0.51,0.0,796.0,0.51
3272,796.0,281.0,0.06,0.17,0.51,0.0,796.0,0.51
3273,88.0,66.0,0.81,0.48,0.14,0.0,88.0,0.14
3274,192.0,67.0,0.36,0.57,0.03,0.0,192.0,0.03
3275,192.0,67.0,0.36,0.57,0.03,0.0,192.0,0.03
3276,192.0,67.0,0.36,0.57,0.03,0.0,192.0,0.03
3277,241.0,173.0,0.555,0.295,0.07,0.005,241.0,0.07
3278,210.0,143.333,0.3366667,0.4266666,0.04,0.0133333,210.0,0.04
