,pos_no,emo_neg,vocalarousal,vocalvalence,neg_p,vocalnegative
2075,53.0,53.0,0.44,0.0,0.99,0.0
2076,53.0,53.0,0.44,0.0,0.99,0.0
2077,53.0,53.0,0.44,0.0,0.99,0.0
2078,53.0,53.0,0.44,0.0,0.99,0.0
2079,281.5,109.0,0.525,0.28,0.935,0.0
2080,279.333,106.667,0.5833333,0.3466667,0.6266667,0.0
2081,254.0,115.0,0.29,-0.01,0.88,0.0
2082,254.0,115.0,0.29,-0.01,0.88,0.0
2083,227.0,161.0,0.49,0.62,0.98,0.0
2084,227.0,161.0,0.49,0.62,0.98,0.0
2085,227.0,161.0,0.49,0.62,0.98,0.0
2086,227.0,161.0,0.49,0.62,0.98,0.0
2087,191.0,107.0,0.32,-0.05,0.02,0.1
2088,227.0,161.0,0.49,0.62,0.98,0.0
2089,191.0,107.0,0.32,-0.05,0.02,0.1
2090,227.0,161.0,0.49,0.62,0.98,0.0
2091,227.0,161.0,0.49,0.62,0.98,0.0
2092,227.0,161.0,0.49,0.62,0.98,0.0
2093,191.0,107.0,0.32,-0.05,0.02,0.1
2094,227.0,161.0,0.49,0.62,0.98,0.0
2095,191.0,107.0,0.32,-0.05,0.02,0.1
2096,227.0,161.0,0.49,0.62,0.98,0.0
2097,227.0,161.0,0.49,0.62,0.98,0.0
2098,108.0,77.0,0.5,0.45,0.01,0.0
2099,227.0,161.0,0.49,0.62,0.98,0.0
2100,227.0,161.0,0.49,0.62,0.98,0.0
2101,108.0,77.0,0.5,0.45,0.01,0.0
2102,108.0,77.0,0.5,0.45,0.01,0.0
2103,108.0,77.0,0.5,0.45,0.01,0.0
2104,108.0,77.0,0.5,0.45,0.01,0.0
2105,108.0,77.0,0.5,0.45,0.01,0.0
2106,108.0,77.0,0.5,0.45,0.01,0.0
2107,216.0,123.0,0.34,0.3,0.05,0.01
2108,216.0,123.0,0.34,0.3,0.05,0.01
2109,84.0,15.0,0.8,0.59,0.03,0.01
2110,181.0,100.0,0.42,0.07,0.02,0.0
2111,181.0,100.0,0.42,0.07,0.02,0.0
2112,181.0,100.0,0.42,0.07,0.02,0.0
2113,216.0,123.0,0.34,0.3,0.05,0.01
2114,208.0,66.0,0.58,0.34,0.35,0.0
2115,216.0,123.0,0.34,0.3,0.05,0.01
2116,216.0,123.0,0.34,0.3,0.05,0.01
2117,208.0,66.0,0.58,0.34,0.35,0.0
2118,216.0,123.0,0.34,0.3,0.05,0.01
2119,181.0,100.0,0.42,0.07,0.02,0.0
2120,193.0,76.0,0.5,0.1,0.02,0.01
2121,84.0,15.0,0.8,0.59,0.03,0.01
2122,193.0,76.0,0.5,0.1,0.02,0.01
2123,193.0,76.0,0.5,0.1,0.02,0.01
2124,193.0,76.0,0.5,0.1,0.02,0.01
2125,193.0,76.0,0.5,0.1,0.02,0.01
2126,193.0,76.0,0.5,0.1,0.02,0.01
2127,193.0,76.0,0.5,0.1,0.02,0.01
2128,193.0,76.0,0.5,0.1,0.02,0.01
2129,193.0,76.0,0.5,0.1,0.02,0.01
2130,193.0,76.0,0.5,0.1,0.02,0.01
2131,84.0,15.0,0.8,0.59,0.03,0.01
2132,159.5,72.0,0.63,0.475,0.59,0.005
2133,186.0,99.0,0.7,0.55,0.18,0.0
2134,186.0,99.0,0.7,0.55,0.18,0.0
2135,186.0,99.0,0.7,0.55,0.18,0.0
2136,159.5,72.0,0.63,0.475,0.59,0.005
2137,165.0,87.0,0.48,0.46,0.95,0.0
2138,159.5,72.0,0.63,0.475,0.59,0.005
2139,74.0,15.0,0.4,0.45,0.76,0.13
2140,165.0,87.0,0.48,0.46,0.95,0.0
2141,111.0,82.0,0.81,0.85,0.92,0.01
2142,111.0,82.0,0.81,0.85,0.92,0.01
2143,111.0,82.0,0.81,0.85,0.92,0.01
2144,111.0,82.0,0.81,0.85,0.92,0.01
2145,101.0,62.0,0.61,0.71,0.1,0.0
2146,101.0,62.0,0.61,0.71,0.1,0.0
2147,101.0,62.0,0.61,0.71,0.1,0.0
2148,101.0,62.0,0.61,0.71,0.1,0.0
2149,235.0,46.0,0.45,0.52,0.12,0.0
2150,257.0,76.0,0.4,0.37,0.93,0.0
2151,257.0,76.0,0.4,0.37,0.93,0.0
2152,235.0,46.0,0.45,0.52,0.12,0.0
2153,235.0,46.0,0.45,0.52,0.12,0.0
2154,257.0,76.0,0.4,0.37,0.93,0.0
2155,235.0,46.0,0.45,0.52,0.12,0.0
2156,235.0,46.0,0.45,0.52,0.12,0.0
2157,235.0,46.0,0.45,0.52,0.12,0.0
2158,235.0,46.0,0.45,0.52,0.12,0.0
2159,257.0,76.0,0.4,0.37,0.93,0.0
2160,188.0,44.0,-0.06,0.25,0.42,0.01
2161,235.0,46.0,0.45,0.52,0.12,0.0
2162,235.0,46.0,0.45,0.52,0.12,0.0
2163,235.0,46.0,0.45,0.52,0.12,0.0
2164,235.0,46.0,0.45,0.52,0.12,0.0
2165,142.0,115.0,0.46,0.04,0.01,0.0
2166,142.0,115.0,0.46,0.04,0.01,0.0
2167,188.0,44.0,-0.06,0.25,0.42,0.01
2168,235.0,46.0,0.45,0.52,0.12,0.0
2169,257.0,76.0,0.4,0.37,0.93,0.0
2170,235.0,46.0,0.45,0.52,0.12,0.0
2171,235.0,46.0,0.45,0.52,0.12,0.0
2172,257.0,76.0,0.4,0.37,0.93,0.0
2173,257.0,76.0,0.4,0.37,0.93,0.0
2174,257.0,76.0,0.4,0.37,0.93,0.0
2175,321.0,125.0,0.32,0.46,0.36,0.02
2176,129.0,45.0,0.78,0.59,0.04,0.02
2177,129.0,45.0,0.78,0.59,0.04,0.02
2178,129.0,45.0,0.78,0.59,0.04,0.02
2179,217.0,82.0,0.74,0.63,0.98,0.0
2180,217.0,82.0,0.74,0.63,0.98,0.0
2181,217.0,82.0,0.74,0.63,0.98,0.0
2182,217.0,82.0,0.74,0.63,0.98,0.0
2183,217.0,82.0,0.74,0.63,0.98,0.0
2184,266.5,110.0,0.715,0.565,0.2,0.01
2185,60.0,55.0,0.77,0.46,0.72,0.04
2186,60.0,55.0,0.77,0.46,0.72,0.04
2187,213.0,93.0,0.73,0.59,0.19,0.0
2188,261.0,91.0,0.35,-0.26,0.0,0.96
2189,295.0,125.0,0.45,0.8,0.02,0.01
2190,261.0,91.0,0.35,-0.26,0.0,0.96
2191,261.0,91.0,0.35,-0.26,0.0,0.96
2192,261.0,91.0,0.35,-0.26,0.0,0.96
2193,170.0,91.0,0.25,0.41,0.1,0.0
2194,295.0,125.0,0.45,0.8,0.02,0.01
2195,295.0,125.0,0.45,0.8,0.02,0.01
2196,295.0,125.0,0.45,0.8,0.02,0.01
2197,236.0,104.0,0.74,0.55,0.98,0.0
2198,295.0,125.0,0.45,0.8,0.02,0.01
2199,295.0,125.0,0.45,0.8,0.02,0.01
2200,295.0,125.0,0.45,0.8,0.02,0.01
2201,170.0,91.0,0.25,0.41,0.1,0.0
2202,186.0,63.0,0.61,0.63,0.28,0.0
2203,295.0,125.0,0.45,0.8,0.02,0.01
2204,170.0,91.0,0.25,0.41,0.1,0.0
2205,170.0,91.0,0.25,0.41,0.1,0.0
2206,170.0,91.0,0.25,0.41,0.1,0.0
2207,170.0,91.0,0.25,0.41,0.1,0.0
2208,186.0,63.0,0.61,0.63,0.28,0.0
2209,295.0,125.0,0.45,0.8,0.02,0.01
2210,295.0,125.0,0.45,0.8,0.02,0.01
2211,295.0,125.0,0.45,0.8,0.02,0.01
2212,261.0,91.0,0.35,-0.26,0.0,0.96
2213,186.0,63.0,0.61,0.63,0.28,0.0
2214,170.0,91.0,0.25,0.41,0.1,0.0
2215,295.0,125.0,0.45,0.8,0.02,0.01
2216,222.5,85.25,0.085,-0.1975,0.0225,0.25
2217,314.0,131.0,0.68,0.53,0.07,0.02
2218,181.0,130.0,0.05,0.12,0.01,0.01
2219,79.0,25.0,0.71,0.42,0.97,0.0
2220,221.0,146.0,0.34,0.3,0.98,0.0
2221,221.0,146.0,0.34,0.3,0.98,0.0
2222,219.0,75.0,-0.21,-0.33,0.03,0.01
2223,267.0,97.0,0.26,0.06,0.11,0.17
2224,267.0,97.0,0.26,0.06,0.11,0.17
2225,219.0,75.0,-0.21,-0.33,0.03,0.01
2226,56.0,13.0,0.39,0.36,0.03,0.74
2227,267.0,97.0,0.26,0.06,0.11,0.17
2228,267.0,97.0,0.26,0.06,0.11,0.17
2229,56.0,13.0,0.39,0.36,0.03,0.74
2230,219.0,75.0,-0.21,-0.33,0.03,0.01
2231,178.0,34.0,0.51,0.27,0.52,0.01
2232,79.0,25.0,0.71,0.42,0.97,0.0
2233,219.0,75.0,-0.21,-0.33,0.03,0.01
2234,221.0,146.0,0.34,0.3,0.98,0.0
2235,221.0,146.0,0.34,0.3,0.98,0.0
2236,181.0,130.0,0.05,0.12,0.01,0.01
2237,221.0,146.0,0.34,0.3,0.98,0.0
2238,219.0,75.0,-0.21,-0.33,0.03,0.01
2239,181.0,130.0,0.05,0.12,0.01,0.01
2240,311.5,125.0,0.71,0.5,0.14,0.015
2241,219.0,75.0,-0.21,-0.33,0.03,0.01
2242,221.0,146.0,0.34,0.3,0.98,0.0
2243,181.0,130.0,0.05,0.12,0.01,0.01
2244,314.0,131.0,0.68,0.53,0.07,0.02
2245,181.0,130.0,0.05,0.12,0.01,0.01
2246,129.0,38.0,0.2,0.21,0.14,0.0
2247,178.0,34.0,0.51,0.27,0.52,0.01
2248,129.0,38.0,0.2,0.21,0.14,0.0
2249,131.5,71.0,0.235,0.315,0.1,0.0
2250,129.0,38.0,0.2,0.21,0.14,0.0
2251,129.0,38.0,0.2,0.21,0.14,0.0
2252,129.0,38.0,0.2,0.21,0.14,0.0
2253,311.5,125.0,0.71,0.5,0.14,0.015
2254,135.0,31.0,0.63,0.75,0.49,0.01
2255,104.0,30.0,0.13,-0.16,0.01,0.01
2256,164.0,35.0,-0.03,0.24,0.99,0.0
2257,104.0,30.0,0.13,-0.16,0.01,0.01
2258,164.0,35.0,-0.03,0.24,0.99,0.0
2259,164.0,35.0,-0.03,0.24,0.99,0.0
2260,164.0,35.0,-0.03,0.24,0.99,0.0
2261,164.0,35.0,-0.03,0.24,0.99,0.0
2262,164.0,35.0,-0.03,0.24,0.99,0.0
2263,223.0,78.0,0.58,0.2,0.01,0.02
2264,111.0,25.0,0.36,0.17,0.4,0.02
2265,111.0,25.0,0.36,0.17,0.4,0.02
2266,111.0,25.0,0.36,0.17,0.4,0.02
2267,111.0,25.0,0.36,0.17,0.4,0.02
2268,111.0,25.0,0.36,0.17,0.4,0.02
2269,111.0,25.0,0.36,0.17,0.4,0.02
2270,111.0,25.0,0.36,0.17,0.4,0.02
2271,111.0,25.0,0.36,0.17,0.4,0.02
2272,210.0,79.0,0.25,-0.17,0.425,0.015
2273,111.0,25.0,0.36,0.17,0.4,0.02
2274,111.0,25.0,0.36,0.17,0.4,0.02
2275,111.0,25.0,0.36,0.17,0.4,0.02
2276,111.0,25.0,0.36,0.17,0.4,0.02
2277,111.0,25.0,0.36,0.17,0.4,0.02
2278,111.0,25.0,0.36,0.17,0.4,0.02
2279,111.0,25.0,0.36,0.17,0.4,0.02
2280,111.0,25.0,0.36,0.17,0.4,0.02
2281,111.0,25.0,0.36,0.17,0.4,0.02
2282,238.0,38.0,0.13,-0.32,0.8,0.0
2283,163.0,54.0,0.2,0.1,0.6,0.0
2284,163.0,54.0,0.2,0.1,0.6,0.0
2285,238.0,38.0,0.13,-0.32,0.8,0.0
2286,163.0,54.0,0.2,0.1,0.6,0.0
2287,163.0,54.0,0.2,0.1,0.6,0.0
2288,176.0,51.0,0.37,-0.15,0.01,0.0
2289,176.0,51.0,0.37,-0.15,0.01,0.0
2290,74.0,19.0,0.51,0.11,0.56,0.01
2291,186.0,67.0,0.71,0.01,0.03,0.13
2292,297.0,110.0,0.65,0.79,0.99,0.0
2293,74.0,19.0,0.51,0.11,0.56,0.01
2294,186.0,67.0,0.71,0.01,0.03,0.13
2295,74.0,19.0,0.51,0.11,0.56,0.01
2296,297.0,110.0,0.65,0.79,0.99,0.0
2297,186.0,67.0,0.71,0.01,0.03,0.13
2298,186.0,67.0,0.71,0.01,0.03,0.13
2299,297.0,110.0,0.65,0.79,0.99,0.0
2300,186.0,67.0,0.71,0.01,0.03,0.13
2301,176.0,51.0,0.37,-0.15,0.01,0.0
2302,176.0,51.0,0.37,-0.15,0.01,0.0
2303,176.0,51.0,0.37,-0.15,0.01,0.0
2304,176.0,51.0,0.37,-0.15,0.01,0.0
2305,176.0,51.0,0.37,-0.15,0.01,0.0
2306,176.0,51.0,0.37,-0.15,0.01,0.0
2307,176.0,51.0,0.37,-0.15,0.01,0.0
2308,176.0,51.0,0.37,-0.15,0.01,0.0
2309,100.0,79.0,0.68,0.52,0.05,0.0
2310,100.0,79.0,0.68,0.52,0.05,0.0
2311,300.0,133.0,0.47,0.45,0.02,0.02
2312,158.5,56.5,0.7,0.64,0.03,0.0
2313,197.0,117.0,0.26,0.47,0.89,0.01
2314,197.0,117.0,0.26,0.47,0.89,0.01
2315,293.0,131.0,0.58,0.56,0.99,0.0
2316,209.0,32.0,0.41,0.26,0.26,0.0
2317,90.0,13.0,0.37,0.45,0.42,0.0
2318,90.0,13.0,0.37,0.45,0.42,0.0
2319,90.0,13.0,0.37,0.45,0.42,0.0
2320,109.0,31.0,0.11,0.18,0.95,0.0
2321,109.0,31.0,0.11,0.18,0.95,0.0
2322,90.0,13.0,0.37,0.45,0.42,0.0
2323,109.0,31.0,0.11,0.18,0.95,0.0
2324,109.0,31.0,0.11,0.18,0.95,0.0
2325,109.0,31.0,0.11,0.18,0.95,0.0
2326,209.0,32.0,0.41,0.26,0.26,0.0
2327,109.0,31.0,0.11,0.18,0.95,0.0
2328,109.0,31.0,0.11,0.18,0.95,0.0
2329,109.0,31.0,0.11,0.18,0.95,0.0
2330,90.0,13.0,0.37,0.45,0.42,0.0
2331,90.0,13.0,0.37,0.45,0.42,0.0
2332,90.0,13.0,0.37,0.45,0.42,0.0
2333,109.0,31.0,0.11,0.18,0.95,0.0
2334,109.0,31.0,0.11,0.18,0.95,0.0
2335,299.5,110.0,0.23,0.22,0.92,0.0
2336,90.0,13.0,0.37,0.45,0.42,0.0
2337,109.0,31.0,0.11,0.18,0.95,0.0
2338,217.0,40.0,0.36,0.13,0.02,0.36
2339,166.0,72.0,0.5,0.41,0.03,0.0
2340,166.0,72.0,0.5,0.41,0.03,0.0
2341,217.0,40.0,0.36,0.13,0.02,0.36
2342,155.0,52.0,0.51,0.57,0.63,0.0
2343,152.0,29.0,0.73,1.03,0.86,0.0
2344,166.0,72.0,0.5,0.41,0.03,0.0
2345,152.0,29.0,0.73,1.03,0.86,0.0
2346,152.0,29.0,0.73,1.03,0.86,0.0
2347,152.0,29.0,0.73,1.03,0.86,0.0
2348,152.0,29.0,0.73,1.03,0.86,0.0
2349,152.0,29.0,0.73,1.03,0.86,0.0
2350,169.0,116.0,0.4,0.45,0.98,0.0
2351,126.5,36.5,0.43,0.21,0.805,0.0
2352,198.0,101.0,0.81,0.72,0.67,0.0
2353,198.0,101.0,0.81,0.72,0.67,0.0
2354,198.0,101.0,0.81,0.72,0.67,0.0
2355,198.0,101.0,0.81,0.72,0.67,0.0
2356,96.0,16.0,0.46,0.72,0.97,0.01
2357,96.0,16.0,0.46,0.72,0.97,0.01
2358,152.0,29.0,0.73,1.03,0.86,0.0
2359,96.0,16.0,0.46,0.72,0.97,0.01
2360,96.0,16.0,0.46,0.72,0.97,0.01
2361,87.0,2.0,0.08,0.18,0.01,0.91
2362,87.0,2.0,0.08,0.18,0.01,0.91
2363,87.0,2.0,0.08,0.18,0.01,0.91
2364,87.0,2.0,0.08,0.18,0.01,0.91
2365,184.0,44.0,0.29,0.09,0.04,0.0
2366,184.0,44.0,0.29,0.09,0.04,0.0
2367,87.0,2.0,0.08,0.18,0.01,0.91
2368,87.0,2.0,0.08,0.18,0.01,0.91
2369,146.0,60.0,0.44,0.52,0.08,0.0
2370,146.0,60.0,0.44,0.52,0.08,0.0
2371,146.0,60.0,0.44,0.52,0.08,0.0
2372,87.0,2.0,0.08,0.18,0.01,0.91
2373,184.0,44.0,0.29,0.09,0.04,0.0
2374,184.0,44.0,0.29,0.09,0.04,0.0
2375,146.0,60.0,0.44,0.52,0.08,0.0
2376,87.0,2.0,0.08,0.18,0.01,0.91
2377,87.0,2.0,0.08,0.18,0.01,0.91
2378,87.0,2.0,0.08,0.18,0.01,0.91
2379,225.0,52.0,0.47,0.44,0.39,0.2
2380,225.0,52.0,0.47,0.44,0.39,0.2
2381,184.0,44.0,0.29,0.09,0.04,0.0
2382,225.0,52.0,0.47,0.44,0.39,0.2
2383,87.0,2.0,0.08,0.18,0.01,0.91
2384,184.0,44.0,0.29,0.09,0.04,0.0
2385,184.0,44.0,0.29,0.09,0.04,0.0
2386,87.0,2.0,0.08,0.18,0.01,0.91
2387,225.0,52.0,0.47,0.44,0.39,0.2
2388,184.0,44.0,0.29,0.09,0.04,0.0
2389,146.0,60.0,0.44,0.52,0.08,0.0
2390,243.0,88.0,0.34,-0.1,0.84,0.0
2391,146.0,60.0,0.44,0.52,0.08,0.0
2392,146.0,60.0,0.44,0.52,0.08,0.0
2393,243.0,88.0,0.34,-0.1,0.84,0.0
2394,87.0,2.0,0.08,0.18,0.01,0.91
2395,196.0,48.0,0.21,0.52,0.17,0.01
2396,196.0,48.0,0.21,0.52,0.17,0.01
2397,180.0,56.0,0.42,0.82,0.04,0.0
2398,180.0,56.0,0.42,0.82,0.04,0.0
2399,180.0,56.0,0.42,0.82,0.04,0.0
2400,196.0,48.0,0.21,0.52,0.17,0.01
2401,196.0,48.0,0.21,0.52,0.17,0.01
2402,196.0,48.0,0.21,0.52,0.17,0.01
2403,196.0,48.0,0.21,0.52,0.17,0.01
2404,196.0,48.0,0.21,0.52,0.17,0.01
2405,196.0,48.0,0.21,0.52,0.17,0.01
2406,371.0,183.0,0.08,0.03,0.02,0.63
2407,371.0,183.0,0.08,0.03,0.02,0.63
2408,371.0,183.0,0.08,0.03,0.02,0.63
2409,224.0,44.0,0.49,0.4,0.97,0.01
2410,371.0,183.0,0.08,0.03,0.02,0.63
2411,224.0,44.0,0.49,0.4,0.97,0.01
2412,224.0,44.0,0.49,0.4,0.97,0.01
2413,371.0,183.0,0.08,0.03,0.02,0.63
2414,371.0,183.0,0.08,0.03,0.02,0.63
2415,371.0,183.0,0.08,0.03,0.02,0.63
2416,371.0,183.0,0.08,0.03,0.02,0.63
2417,224.0,44.0,0.49,0.4,0.97,0.01
2418,224.0,44.0,0.49,0.4,0.97,0.01
2419,224.0,44.0,0.49,0.4,0.97,0.01
2420,371.0,183.0,0.08,0.03,0.02,0.63
2421,224.0,44.0,0.49,0.4,0.97,0.01
2422,371.0,183.0,0.08,0.03,0.02,0.63
2423,371.0,183.0,0.08,0.03,0.02,0.63
2424,183.0,63.0,0.48,0.54,0.7,0.02
2425,69.0,10.0,0.41,0.33,0.01,0.0
2426,101.0,51.0,0.54,0.39,0.01,0.94
2427,101.0,51.0,0.54,0.39,0.01,0.94
2428,101.0,51.0,0.54,0.39,0.01,0.94
2429,101.0,51.0,0.54,0.39,0.01,0.94
2430,101.0,51.0,0.54,0.39,0.01,0.94
2431,101.0,51.0,0.54,0.39,0.01,0.94
2432,101.0,51.0,0.54,0.39,0.01,0.94
2433,101.0,51.0,0.54,0.39,0.01,0.94
2434,101.0,51.0,0.54,0.39,0.01,0.94
2435,69.0,10.0,0.41,0.33,0.01,0.0
2436,183.0,63.0,0.48,0.54,0.7,0.02
2437,183.0,63.0,0.48,0.54,0.7,0.02
2438,183.0,63.0,0.48,0.54,0.7,0.02
2439,183.0,63.0,0.48,0.54,0.7,0.02
2440,117.0,16.0,0.44,0.68,0.11,0.16
2441,117.0,16.0,0.44,0.68,0.11,0.16
2442,117.0,16.0,0.44,0.68,0.11,0.16
2443,179.0,57.5,0.13,0.29,0.045,0.005
2444,168.0,78.0,0.52,0.3,0.77,0.0
2445,256.5,158.0,0.23,0.375,0.49,0.005
2446,179.0,57.5,0.13,0.29,0.045,0.005
2447,179.0,57.5,0.13,0.29,0.045,0.005
2448,179.0,57.5,0.13,0.29,0.045,0.005
2449,179.0,57.5,0.13,0.29,0.045,0.005
2450,160.0,69.0,0.05,0.02,0.01,0.01
2451,168.0,78.0,0.52,0.3,0.77,0.0
2452,168.0,78.0,0.52,0.3,0.77,0.0
2453,168.0,78.0,0.52,0.3,0.77,0.0
2454,256.5,158.0,0.23,0.375,0.49,0.005
2455,256.5,158.0,0.23,0.375,0.49,0.005
2456,270.0,93.0,-0.005,-0.03,0.01,0.495
2457,199.0,239.0,0.12,0.25,0.01,0.01
2458,179.0,57.5,0.13,0.29,0.045,0.005
2459,179.0,57.5,0.13,0.29,0.045,0.005
2460,181.0,67.0,-0.02,-0.23,0.01,0.92
2461,256.5,158.0,0.23,0.375,0.49,0.005
2462,199.0,239.0,0.12,0.25,0.01,0.01
2463,270.0,93.0,-0.005,-0.03,0.01,0.495
2464,199.0,239.0,0.12,0.25,0.01,0.01
2465,256.5,158.0,0.23,0.375,0.49,0.005
2466,181.0,67.0,-0.02,-0.23,0.01,0.92
2467,199.0,239.0,0.12,0.25,0.01,0.01
2468,199.0,239.0,0.12,0.25,0.01,0.01
2469,119.0,82.0,0.76,0.78,0.13,0.0
2470,151.0,45.0,0.47,0.24,0.97,0.0
2471,151.0,45.0,0.47,0.24,0.97,0.0
2472,119.0,82.0,0.76,0.78,0.13,0.0
2473,151.0,45.0,0.47,0.24,0.97,0.0
2474,151.0,45.0,0.47,0.24,0.97,0.0
2475,252.0,161.0,-0.05,-0.46,0.14,0.05
2476,264.0,58.0,0.69,0.3,0.09,0.01
2477,264.0,58.0,0.69,0.3,0.09,0.01
2478,252.0,161.0,-0.05,-0.46,0.14,0.05
2479,252.0,161.0,-0.05,-0.46,0.14,0.05
2480,252.0,161.0,-0.05,-0.46,0.14,0.05
2481,252.0,161.0,-0.05,-0.46,0.14,0.05
2482,151.0,45.0,0.47,0.24,0.97,0.0
2483,252.0,161.0,-0.05,-0.46,0.14,0.05
2484,264.0,58.0,0.69,0.3,0.09,0.01
2485,264.0,58.0,0.69,0.3,0.09,0.01
2486,252.0,161.0,-0.05,-0.46,0.14,0.05
2487,264.0,58.0,0.69,0.3,0.09,0.01
2488,252.0,161.0,-0.05,-0.46,0.14,0.05
2489,252.0,161.0,-0.05,-0.46,0.14,0.05
2490,252.0,161.0,-0.05,-0.46,0.14,0.05
2491,252.0,161.0,-0.05,-0.46,0.14,0.05
2492,252.0,161.0,-0.05,-0.46,0.14,0.05
2493,92.0,13.0,0.44,0.73,0.93,0.0
2494,92.0,13.0,0.44,0.73,0.93,0.0
2495,92.0,13.0,0.44,0.73,0.93,0.0
2496,92.0,13.0,0.44,0.73,0.93,0.0
2497,193.0,50.0,0.345,0.295,0.13,0.0
2498,193.0,50.0,0.345,0.295,0.13,0.0
2499,193.0,50.0,0.345,0.295,0.13,0.0
2500,163.0,23.0,0.29,0.22,0.2,0.0
2501,214.0,118.0,0.33,0.33,0.01,0.0
2502,136.0,136.0,0.51,-0.04,0.02,0.19
2503,103.0,32.0,0.67,0.63,0.94,0.0
2504,103.0,32.0,0.67,0.63,0.94,0.0
2505,103.0,32.0,0.67,0.63,0.94,0.0
2506,103.0,32.0,0.67,0.63,0.94,0.0
2507,103.0,32.0,0.67,0.63,0.94,0.0
2508,188.0,79.0,0.255,0.29,0.015,0.005
2509,163.0,23.0,0.29,0.22,0.2,0.0
2510,163.0,23.0,0.29,0.22,0.2,0.0
2511,193.0,50.0,0.345,0.295,0.13,0.0
2512,114.0,108.0,0.23,0.63,0.93,0.03
2513,193.0,50.0,0.345,0.295,0.13,0.0
2514,193.0,50.0,0.345,0.295,0.13,0.0
2515,114.0,108.0,0.23,0.63,0.93,0.03
2516,114.0,108.0,0.23,0.63,0.93,0.03
2517,163.0,23.0,0.29,0.22,0.2,0.0
2518,114.0,108.0,0.23,0.63,0.93,0.03
2519,136.0,136.0,0.51,-0.04,0.02,0.19
2520,214.0,118.0,0.33,0.33,0.01,0.0
2521,114.0,108.0,0.23,0.63,0.93,0.03
2522,114.0,108.0,0.23,0.63,0.93,0.03
2523,114.0,108.0,0.23,0.63,0.93,0.03
2524,136.0,136.0,0.51,-0.04,0.02,0.19
2525,136.0,136.0,0.51,-0.04,0.02,0.19
2526,114.0,108.0,0.23,0.63,0.93,0.03
2527,136.0,136.0,0.51,-0.04,0.02,0.19
2528,278.0,93.5,0.685,0.75,0.475,0.0
2529,258.0,99.3333,0.8033333,0.7966667,0.4733333,0.0033333
2530,209.0,60.0,0.67,0.48,0.78,0.01
2531,166.5,88.0,0.225,0.205,0.425,0.01
2532,209.0,60.0,0.67,0.48,0.78,0.01
2533,229.0,178.0,-0.2,-0.19,0.01,0.01
2534,229.0,178.0,-0.2,-0.19,0.01,0.01
2535,185.0,86.0,0.33,0.2,0.05,0.0
2536,229.0,178.0,-0.2,-0.19,0.01,0.01
2537,229.0,178.0,-0.2,-0.19,0.01,0.01
2538,229.0,178.0,-0.2,-0.19,0.01,0.01
2539,185.0,86.0,0.33,0.2,0.05,0.0
2540,229.0,178.0,-0.2,-0.19,0.01,0.01
2541,158.0,69.5,0.595,0.405,0.585,0.005
2542,244.0,129.0,0.76,0.63,0.77,0.0
2543,229.0,178.0,-0.2,-0.19,0.01,0.01
2544,209.0,60.0,0.67,0.48,0.78,0.01
2545,166.5,88.0,0.225,0.205,0.425,0.01
2546,189.0,80.0,0.3,0.09,0.82,0.0
2547,166.5,88.0,0.225,0.205,0.425,0.01
2548,166.5,88.0,0.225,0.205,0.425,0.01
2549,185.0,86.0,0.33,0.2,0.05,0.0
2550,185.0,86.0,0.33,0.2,0.05,0.0
2551,144.0,96.0,0.15,0.32,0.03,0.02
2552,166.5,88.0,0.225,0.205,0.425,0.01
2553,166.5,88.0,0.225,0.205,0.425,0.01
2554,80.0,47.0,0.22,-0.02,0.92,0.01
2555,244.0,129.0,0.76,0.63,0.77,0.0
2556,166.5,88.0,0.225,0.205,0.425,0.01
2557,158.0,69.5,0.595,0.405,0.585,0.005
2558,80.0,47.0,0.22,-0.02,0.92,0.01
2559,80.0,47.0,0.22,-0.02,0.92,0.01
2560,80.0,47.0,0.22,-0.02,0.92,0.01
2561,180.0,56.0,0.55,0.62,0.02,0.01
2562,187.0,97.0,0.58,0.46,0.99,0.0
2563,180.0,56.0,0.55,0.62,0.02,0.01
2564,180.0,56.0,0.55,0.62,0.02,0.01
2565,187.0,97.0,0.58,0.46,0.99,0.0
2566,180.0,56.0,0.55,0.62,0.02,0.01
2567,441.0,196.0,0.52,0.34,0.02,0.0
2568,441.0,196.0,0.52,0.34,0.02,0.0
2569,441.0,196.0,0.52,0.34,0.02,0.0
2570,441.0,196.0,0.52,0.34,0.02,0.0
2571,441.0,196.0,0.52,0.34,0.02,0.0
2572,441.0,196.0,0.52,0.34,0.02,0.0
2573,441.0,196.0,0.52,0.34,0.02,0.0
2574,441.0,196.0,0.52,0.34,0.02,0.0
2575,209.0,227.0,0.46,0.18,0.12,0.0
2576,441.0,196.0,0.52,0.34,0.02,0.0
2577,209.0,227.0,0.46,0.18,0.12,0.0
2578,209.0,227.0,0.46,0.18,0.12,0.0
2579,209.0,227.0,0.46,0.18,0.12,0.0
2580,209.0,227.0,0.46,0.18,0.12,0.0
2581,209.0,227.0,0.46,0.18,0.12,0.0
2582,159.0,43.0,0.15,-0.01,0.01,0.01
2583,122.0,24.0,0.39,0.77,0.11,0.0
2584,122.0,24.0,0.39,0.77,0.11,0.0
2585,205.5,87.0,0.995,1.03,0.94,0.0
2586,211.0,58.0,0.42,0.11,0.11,0.18
